,SJ,Date,PM10.SJ,PM25.SJ,Address.SJ,IG,PM10.IG,PM25.IG,Address.IG,GC,PM10.GC,PM25.GC,Address.GC
2398,서울 중구,2018041022,28,11,서울 중구 덕수궁길 15,인천 강화군,33,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2399,서울 중구,2018041023,32,10,서울 중구 덕수궁길 15,인천 강화군,31,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,28,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2400,서울 중구,2018041024,29,11,서울 중구 덕수궁길 15,인천 강화군,39,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,26,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2401,서울 중구,2018041101,40,14,서울 중구 덕수궁길 15,인천 강화군,45,16,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,70,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2402,서울 중구,2018041102,44,16,서울 중구 덕수궁길 15,인천 강화군,49,16,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,85,36,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2403,서울 중구,2018041103,48,17,서울 중구 덕수궁길 15,인천 강화군,56,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,101,42,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2404,서울 중구,2018041104,53,21,서울 중구 덕수궁길 15,인천 강화군,60,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,98,50,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2405,서울 중구,2018041105,63,26,서울 중구 덕수궁길 15,인천 강화군,70,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,94,44,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2406,서울 중구,2018041106,70,28,서울 중구 덕수궁길 15,인천 강화군,75,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,99,48,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2407,서울 중구,2018041107,74,27,서울 중구 덕수궁길 15,인천 강화군,98,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,123,56,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2408,서울 중구,2018041108,74,27,서울 중구 덕수궁길 15,인천 강화군,86,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,133,49,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2409,서울 중구,2018041109,79,31,서울 중구 덕수궁길 15,인천 강화군,78,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,119,47,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2410,서울 중구,2018041110,63,24,서울 중구 덕수궁길 15,인천 강화군,76,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,104,41,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2411,서울 중구,2018041111,49,20,서울 중구 덕수궁길 15,인천 강화군,70,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,89,35,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2412,서울 중구,2018041112,49,21,서울 중구 덕수궁길 15,인천 강화군,64,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,71,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2413,서울 중구,2018041113,61,25,서울 중구 덕수궁길 15,인천 강화군,61,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,60,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2414,서울 중구,2018041114,46,21,서울 중구 덕수궁길 15,인천 강화군,54,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,55,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2415,서울 중구,2018041115,40,16,서울 중구 덕수궁길 15,인천 강화군,50,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2416,서울 중구,2018041116,38,12,서울 중구 덕수궁길 15,인천 강화군,49,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,49,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2417,서울 중구,2018041117,30,9,서울 중구 덕수궁길 15,인천 강화군,47,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,45,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2418,서울 중구,2018041118,32,7,서울 중구 덕수궁길 15,인천 강화군,37,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2419,서울 중구,2018041119,28,10,서울 중구 덕수궁길 15,인천 강화군,39,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,46,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2420,서울 중구,2018041120,30,10,서울 중구 덕수궁길 15,인천 강화군,45,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,46,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2421,서울 중구,2018041121,31,8,서울 중구 덕수궁길 15,인천 강화군,39,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2422,서울 중구,2018041122,34,12,서울 중구 덕수궁길 15,인천 강화군,33,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2423,서울 중구,2018041123,39,15,서울 중구 덕수궁길 15,인천 강화군,37,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2424,서울 중구,2018041124,38,14,서울 중구 덕수궁길 15,인천 강화군,40,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2425,서울 중구,2018041201,39,15,서울 중구 덕수궁길 15,인천 강화군,47,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2426,서울 중구,2018041202,39,15,서울 중구 덕수궁길 15,인천 강화군,49,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,19,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2427,서울 중구,2018041203,39,15,서울 중구 덕수궁길 15,인천 강화군,45,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2428,서울 중구,2018041204,41,13,서울 중구 덕수궁길 15,인천 강화군,48,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2429,서울 중구,2018041205,42,16,서울 중구 덕수궁길 15,인천 강화군,46,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2430,서울 중구,2018041206,43,18,서울 중구 덕수궁길 15,인천 강화군,53,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2431,서울 중구,2018041207,46,18,서울 중구 덕수궁길 15,인천 강화군,54,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2432,서울 중구,2018041208,47,17,서울 중구 덕수궁길 15,인천 강화군,58,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,52,17,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2433,서울 중구,2018041209,53,19,서울 중구 덕수궁길 15,인천 강화군,85,37,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,57,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2434,서울 중구,2018041210,51,18,서울 중구 덕수궁길 15,인천 강화군,91,33,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,59,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2435,서울 중구,2018041211,60,24,서울 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,48,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2436,서울 중구,2018041212,52,17,서울 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,58,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2437,서울 중구,2018041213,35,10,서울 중구 덕수궁길 15,인천 강화군,52,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,43,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2438,서울 중구,2018041214,32,10,서울 중구 덕수궁길 15,인천 강화군,47,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2439,서울 중구,2018041215,38,13,서울 중구 덕수궁길 15,인천 강화군,47,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2440,서울 중구,2018041216,32,9,서울 중구 덕수궁길 15,인천 강화군,43,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2441,서울 중구,2018041217,31,8,서울 중구 덕수궁길 15,인천 강화군,41,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2442,서울 중구,2018041218,32,10,서울 중구 덕수궁길 15,인천 강화군,31,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2443,서울 중구,2018041219,27,8,서울 중구 덕수궁길 15,인천 강화군,30,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2444,서울 중구,2018041220,21,7,서울 중구 덕수궁길 15,인천 강화군,30,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2445,서울 중구,2018041221,20,10,서울 중구 덕수궁길 15,인천 강화군,29,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2446,서울 중구,2018041222,19,8,서울 중구 덕수궁길 15,인천 강화군,37,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,46,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2447,서울 중구,2018041223,22,10,서울 중구 덕수궁길 15,인천 강화군,35,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2448,서울 중구,2018041224,23,10,서울 중구 덕수궁길 15,인천 강화군,36,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2449,서울 중구,2018041301,24,10,서울 중구 덕수궁길 15,인천 강화군,36,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,54,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2450,서울 중구,2018041302,25,11,서울 중구 덕수궁길 15,인천 강화군,37,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2451,서울 중구,2018041303,29,11,서울 중구 덕수궁길 15,인천 강화군,38,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,29,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2452,서울 중구,2018041304,29,13,서울 중구 덕수궁길 15,인천 강화군,37,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,29,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2453,서울 중구,2018041305,30,13,서울 중구 덕수궁길 15,인천 강화군,38,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2454,서울 중구,2018041306,29,14,서울 중구 덕수궁길 15,인천 강화군,37,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,29,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2455,서울 중구,2018041307,31,14,서울 중구 덕수궁길 15,인천 강화군,38,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2456,서울 중구,2018041308,34,14,서울 중구 덕수궁길 15,인천 강화군,52,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2457,서울 중구,2018041309,34,14,서울 중구 덕수궁길 15,인천 강화군,38.50195833,48,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2458,서울 중구,2018041310,32,13,서울 중구 덕수궁길 15,인천 강화군,64,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2459,서울 중구,2018041311,32,13,서울 중구 덕수궁길 15,인천 강화군,48,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,17,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2460,서울 중구,2018041312,28,11,서울 중구 덕수궁길 15,인천 강화군,40,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2461,서울 중구,2018041313,30,11,서울 중구 덕수궁길 15,인천 강화군,42,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2462,서울 중구,2018041314,25,12,서울 중구 덕수궁길 15,인천 강화군,40,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2463,서울 중구,2018041315,24,12,서울 중구 덕수궁길 15,인천 강화군,39,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,35,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2464,서울 중구,2018041316,24,11,서울 중구 덕수궁길 15,인천 강화군,37,16,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2465,서울 중구,2018041317,35.15008484,21.32652434,서울 중구 덕수궁길 15,인천 강화군,36,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2466,서울 중구,2018041318,35.15008484,21.32652434,서울 중구 덕수궁길 15,인천 강화군,43,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2467,서울 중구,2018041319,15,10,서울 중구 덕수궁길 15,인천 강화군,55,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,49,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2468,서울 중구,2018041320,32,19,서울 중구 덕수궁길 15,인천 강화군,67,32,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,54,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2469,서울 중구,2018041321,36,22,서울 중구 덕수궁길 15,인천 강화군,71,36,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2470,서울 중구,2018041322,34,18,서울 중구 덕수궁길 15,인천 강화군,65,33,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2471,서울 중구,2018041323,30,14,서울 중구 덕수궁길 15,인천 강화군,66,31,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,44,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2472,서울 중구,2018041324,28,11,서울 중구 덕수궁길 15,인천 강화군,60,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2473,서울 중구,2018041401,28,10,서울 중구 덕수궁길 15,인천 강화군,58,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,49,17,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2474,서울 중구,2018041402,27,11,서울 중구 덕수궁길 15,인천 강화군,56,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2475,서울 중구,2018041403,28,13,서울 중구 덕수궁길 15,인천 강화군,55,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2476,서울 중구,2018041404,32,14,서울 중구 덕수궁길 15,인천 강화군,48,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2477,서울 중구,2018041405,29,13,서울 중구 덕수궁길 15,인천 강화군,39,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2478,서울 중구,2018041406,23,12,서울 중구 덕수궁길 15,인천 강화군,29,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,31,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2479,서울 중구,2018041407,24,12,서울 중구 덕수궁길 15,인천 강화군,31,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,26,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2480,서울 중구,2018041408,21,11,서울 중구 덕수궁길 15,인천 강화군,31,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2481,서울 중구,2018041409,19,11,서울 중구 덕수궁길 15,인천 강화군,42,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2482,서울 중구,2018041410,17,11,서울 중구 덕수궁길 15,인천 강화군,34,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,21,11,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2483,서울 중구,2018041411,15,10,서울 중구 덕수궁길 15,인천 강화군,24,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2484,서울 중구,2018041412,12,8,서울 중구 덕수궁길 15,인천 강화군,20,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2485,서울 중구,2018041413,12,8,서울 중구 덕수궁길 15,인천 강화군,20,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2486,서울 중구,2018041414,12,7,서울 중구 덕수궁길 15,인천 강화군,20,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2487,서울 중구,2018041415,13,9,서울 중구 덕수궁길 15,인천 강화군,14,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2488,서울 중구,2018041416,8,6,서울 중구 덕수궁길 15,인천 강화군,16,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,7,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2489,서울 중구,2018041417,7,6,서울 중구 덕수궁길 15,인천 강화군,14,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2490,서울 중구,2018041418,6,5,서울 중구 덕수궁길 15,인천 강화군,16,5,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,2,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2491,서울 중구,2018041419,5,7,서울 중구 덕수궁길 15,인천 강화군,20,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,6,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2492,서울 중구,2018041420,8,6,서울 중구 덕수궁길 15,인천 강화군,36,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2493,서울 중구,2018041421,20,17,서울 중구 덕수궁길 15,인천 강화군,35,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2494,서울 중구,2018041422,28,21,서울 중구 덕수궁길 15,인천 강화군,25,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2495,서울 중구,2018041423,25,19,서울 중구 덕수궁길 15,인천 강화군,32,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2496,서울 중구,2018041424,18,13,서울 중구 덕수궁길 15,인천 강화군,43,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2497,서울 중구,2018041501,19,11,서울 중구 덕수궁길 15,인천 강화군,39,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2498,서울 중구,2018041502,26,11,서울 중구 덕수궁길 15,인천 강화군,40,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,21,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2499,서울 중구,2018041503,30,13,서울 중구 덕수궁길 15,인천 강화군,48,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,36,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2500,서울 중구,2018041504,29,14,서울 중구 덕수궁길 15,인천 강화군,42,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,44,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2501,서울 중구,2018041505,35,15,서울 중구 덕수궁길 15,인천 강화군,58,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,50,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2502,서울 중구,2018041506,41,18,서울 중구 덕수궁길 15,인천 강화군,66,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,51,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2503,서울 중구,2018041507,47,19,서울 중구 덕수궁길 15,인천 강화군,60,16,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,82,19,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2504,서울 중구,2018041508,54,21,서울 중구 덕수궁길 15,인천 강화군,71,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,71,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2505,서울 중구,2018041509,68,23,서울 중구 덕수궁길 15,인천 강화군,83,23,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,86,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2506,서울 중구,2018041510,80,21,서울 중구 덕수궁길 15,인천 강화군,105,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,111,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2507,서울 중구,2018041511,86,23,서울 중구 덕수궁길 15,인천 강화군,106,20,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,107,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2508,서울 중구,2018041512,84,21,서울 중구 덕수궁길 15,인천 강화군,107,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,102,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2509,서울 중구,2018041513,82,21,서울 중구 덕수궁길 15,인천 강화군,94,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,160,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2510,서울 중구,2018041514,97,22,서울 중구 덕수궁길 15,인천 강화군,79,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,201,35,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2511,서울 중구,2018041515,104,22,서울 중구 덕수궁길 15,인천 강화군,89,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,209,41,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2512,서울 중구,2018041516,94,23,서울 중구 덕수궁길 15,인천 강화군,80,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,206,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2513,서울 중구,2018041517,77,23,서울 중구 덕수궁길 15,인천 강화군,76,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,199,35,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2514,서울 중구,2018041518,55,17,서울 중구 덕수궁길 15,인천 강화군,87,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,173,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2515,서울 중구,2018041519,55,19,서울 중구 덕수궁길 15,인천 강화군,71,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,167,33,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2516,서울 중구,2018041520,53,18,서울 중구 덕수궁길 15,인천 강화군,47,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,137,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2517,서울 중구,2018041521,42,16,서울 중구 덕수궁길 15,인천 강화군,34,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,102,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2518,서울 중구,2018041522,29,15,서울 중구 덕수궁길 15,인천 강화군,38,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,88,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2519,서울 중구,2018041523,26,15,서울 중구 덕수궁길 15,인천 강화군,42,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,92,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2520,서울 중구,2018041524,27,16,서울 중구 덕수궁길 15,인천 강화군,43,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,91,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2521,서울 중구,2018041601,28,16,서울 중구 덕수궁길 15,인천 강화군,43,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,67,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2522,서울 중구,2018041602,30,19,서울 중구 덕수궁길 15,인천 강화군,47,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,60,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2523,서울 중구,2018041603,29,21,서울 중구 덕수궁길 15,인천 강화군,44,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,48,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2524,서울 중구,2018041604,32,21,서울 중구 덕수궁길 15,인천 강화군,41,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,44,19,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
2525,서울 중구,2018041605,33,22,서울 중구 덕수궁길 15,인천 강화군,42,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
